path	label	speaker_id	gender	transcript_id	tts_system	feature_type	split
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p227\00183.wav	real	p227	M	00183	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00001.wav	real	p228	F	00001	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00002.wav	real	p228	F	00002	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00003.wav	real	p228	F	00003	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00004.wav	real	p228	F	00004	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00005.wav	real	p228	F	00005	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00006.wav	real	p228	F	00006	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00007.wav	real	p228	F	00007	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00008.wav	real	p228	F	00008	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00009.wav	real	p228	F	00009	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00010.wav	real	p228	F	00010	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00011.wav	real	p228	F	00011	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00012.wav	real	p228	F	00012	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00013.wav	real	p228	F	00013	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00014.wav	real	p228	F	00014	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00015.wav	real	p228	F	00015	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00017.wav	real	p228	F	00017	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00018.wav	real	p228	F	00018	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00019.wav	real	p228	F	00019	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00020.wav	real	p228	F	00020	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00021.wav	real	p228	F	00021	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00022.wav	real	p228	F	00022	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00023.wav	real	p228	F	00023	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00037.wav	real	p228	F	00037	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00044.wav	real	p228	F	00044	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00103.wav	real	p228	F	00103	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00107.wav	real	p228	F	00107	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00142.wav	real	p228	F	00142	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00149.wav	real	p228	F	00149	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00150.wav	real	p228	F	00150	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00178.wav	real	p228	F	00178	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00208.wav	real	p228	F	00208	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00221.wav	real	p228	F	00221	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00226.wav	real	p228	F	00226	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00232.wav	real	p228	F	00232	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00238.wav	real	p228	F	00238	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00246.wav	real	p228	F	00246	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00252.wav	real	p228	F	00252	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00253.wav	real	p228	F	00253	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00255.wav	real	p228	F	00255	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00261.wav	real	p228	F	00261	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00267.wav	real	p228	F	00267	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00274.wav	real	p228	F	00274	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00278.wav	real	p228	F	00278	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00280.wav	real	p228	F	00280	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00288.wav	real	p228	F	00288	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00297.wav	real	p228	F	00297	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00299.wav	real	p228	F	00299	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00300.wav	real	p228	F	00300	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00302.wav	real	p228	F	00302	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p228\00305.wav	real	p228	F	00305	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00001.wav	real	p230	F	00001	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00002.wav	real	p230	F	00002	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00003.wav	real	p230	F	00003	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00005.wav	real	p230	F	00005	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00006.wav	real	p230	F	00006	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00007.wav	real	p230	F	00007	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00008.wav	real	p230	F	00008	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00009.wav	real	p230	F	00009	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00010.wav	real	p230	F	00010	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00012.wav	real	p230	F	00012	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00013.wav	real	p230	F	00013	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00014.wav	real	p230	F	00014	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00016.wav	real	p230	F	00016	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00018.wav	real	p230	F	00018	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00019.wav	real	p230	F	00019	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00020.wav	real	p230	F	00020	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00022.wav	real	p230	F	00022	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00023.wav	real	p230	F	00023	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00028.wav	real	p230	F	00028	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00043.wav	real	p230	F	00043	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00044.wav	real	p230	F	00044	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00052.wav	real	p230	F	00052	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00055.wav	real	p230	F	00055	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00059.wav	real	p230	F	00059	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00067.wav	real	p230	F	00067	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00083.wav	real	p230	F	00083	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00099.wav	real	p230	F	00099	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00104.wav	real	p230	F	00104	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00113.wav	real	p230	F	00113	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00117.wav	real	p230	F	00117	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00127.wav	real	p230	F	00127	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00132.wav	real	p230	F	00132	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00136.wav	real	p230	F	00136	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00139.wav	real	p230	F	00139	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00153.wav	real	p230	F	00153	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00154.wav	real	p230	F	00154	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00155.wav	real	p230	F	00155	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00159.wav	real	p230	F	00159	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00183.wav	real	p230	F	00183	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00185.wav	real	p230	F	00185	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00186.wav	real	p230	F	00186	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00191.wav	real	p230	F	00191	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00192.wav	real	p230	F	00192	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00193.wav	real	p230	F	00193	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00200.wav	real	p230	F	00200	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00248.wav	real	p230	F	00248	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00251.wav	real	p230	F	00251	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00282.wav	real	p230	F	00282	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00299.wav	real	p230	F	00299	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p230\00309.wav	real	p230	F	00309	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00001.wav	real	p231	F	00001	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00002.wav	real	p231	F	00002	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00003.wav	real	p231	F	00003	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00004.wav	real	p231	F	00004	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00005.wav	real	p231	F	00005	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00006.wav	real	p231	F	00006	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00007.wav	real	p231	F	00007	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00008.wav	real	p231	F	00008	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00009.wav	real	p231	F	00009	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00010.wav	real	p231	F	00010	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00011.wav	real	p231	F	00011	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00012.wav	real	p231	F	00012	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00013.wav	real	p231	F	00013	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00014.wav	real	p231	F	00014	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00016.wav	real	p231	F	00016	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00017.wav	real	p231	F	00017	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00018.wav	real	p231	F	00018	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00019.wav	real	p231	F	00019	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00020.wav	real	p231	F	00020	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00022.wav	real	p231	F	00022	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00023.wav	real	p231	F	00023	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00024.wav	real	p231	F	00024	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00026.wav	real	p231	F	00026	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00027.wav	real	p231	F	00027	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00028.wav	real	p231	F	00028	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00036.wav	real	p231	F	00036	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00044.wav	real	p231	F	00044	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00052.wav	real	p231	F	00052	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00059.wav	real	p231	F	00059	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00060.wav	real	p231	F	00060	original	raw	train
C:\Users\Josh\Desktop\Code\FYP\voice_classifier\data\processed\real\vctk-corpus-wav16\raw\p231\00073.wav	real	p231	F	00073	original	raw	train
